flink_line,suite,invocation_id,test_class,test_name,display_name,plan_index,root_index,fully_accelerated,label,category,note,source_url
2.2,runtime,d0d7a278-f43a-44d6-872b-b4d49bdd4796,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[196]",[196] [SQL] CAST(f3 AS SMALLINT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,0d20bf3e-342d-4560-a767-8e4f6292aec6,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[197]","[197] [API] cast(f3, SMALLINT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,17bdc885-40ff-41d1-bddd-dd15db332918,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[198]",[198] [SQL] CAST(f6 AS SMALLINT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,71c8a2b3-0b71-4aa2-9a43-d8c91a7c6edd,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[199]","[199] [API] cast(f6, SMALLINT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,146fc37a-edc4-4a25-a007-2bf1a5818db9,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[1]",[1] [SQL] CAST(f1 AS BOOLEAN),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,a3b815c6-0f03-4fc4-8f92-75fb5c373cd6,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[220]","[220] [API] cast(f0, SMALLINT), cast(f4, SMALLINT), cast(f5, SMALLINT), cast(f7, SMALLINT), cast(f8, SMALLINT), cast(f15, SMALLINT), cast(f16, SMALLINT), cast(f17, SMALLINT), cast(f18, SMALLINT), cast(f19, SMALLINT), cast(f20, SMALLINT), cast(f21, SMALLINT), cast(f22, SMALLINT), cast(f23, SMALLINT), cast(f24, SMALLINT), cast(f25, SMALLINT), cast(f26, SMALLINT), cast(f27, SMALLINT), cast(f28, SMALLINT), cast(f29, SMALLINT), cast(f30, SMALLINT), cast(f31, SMALLINT), cast(f32, SMALLINT), cast(f33, SMALLINT)",1,1,False,should be accelerated,scalar-expression,Calc: unsupported CAST BOOLEAN→SMALLINT,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,4c58325b-5026-446c-93ed-8f49fddb173a,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[221]","[221] [API as SQL] cast(f0, SMALLINT), cast(f4, SMALLINT), cast(f5, SMALLINT), cast(f7, SMALLINT), cast(f8, SMALLINT), cast(f15, SMALLINT), cast(f16, SMALLINT), cast(f17, SMALLINT), cast(f18, SMALLINT), cast(f19, SMALLINT), cast(f20, SMALLINT), cast(f21, SMALLINT), cast(f22, SMALLINT), cast(f23, SMALLINT), cast(f24, SMALLINT), cast(f25, SMALLINT), cast(f26, SMALLINT), cast(f27, SMALLINT), cast(f28, SMALLINT), cast(f29, SMALLINT), cast(f30, SMALLINT), cast(f31, SMALLINT), cast(f32, SMALLINT), cast(f33, SMALLINT)",1,1,False,should be accelerated,scalar-expression,Calc: UDF result uses an unsupported Java conversion class,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,d1c859dd-eceb-445c-82fe-df73a5da085c,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[222]","[222] [SQL] CAST(f0 AS SMALLINT),CAST(f4 AS SMALLINT),CAST(f5 AS SMALLINT),CAST(f7 AS SMALLINT),CAST(f8 AS SMALLINT),CAST(f15 AS SMALLINT),CAST(f16 AS SMALLINT),CAST(f17 AS SMALLINT),CAST(f18 AS SMALLINT),CAST(f19 AS SMALLINT),CAST(f20 AS SMALLINT),CAST(f21 AS SMALLINT),CAST(f22 AS SMALLINT),CAST(f23 AS SMALLINT),CAST(f24 AS SMALLINT),CAST(f25 AS SMALLINT),CAST(f26 AS SMALLINT),CAST(f27 AS SMALLINT),CAST(f28 AS SMALLINT),CAST(f29 AS SMALLINT),CAST(f30 AS SMALLINT),CAST(f31 AS SMALLINT),CAST(f32 AS SMALLINT),CAST…",1,1,False,should be accelerated,scalar-expression,Calc: UDF result uses an unsupported Java conversion class,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,2eeef785-4156-49a1-91e9-724c3bb24f86,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[223]",[223] [SQL] CAST(f1 AS INT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,c434f25f-0101-4fd6-b35d-76c558d51c73,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[224]","[224] [API] cast(f1, INT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,21136fea-1a6d-4381-b70f-cddfe26d294e,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[225]",[225] [SQL] CAST(f2 AS INT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,fc4b555c-5126-4b59-9fd6-446eaa3a7d92,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[226]","[226] [API] cast(f2, INT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,d11fa2e5-caab-4164-966e-d1836d4631a1,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[227]",[227] [SQL] CAST(f3 AS INT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,385f7355-636b-4ddc-aa74-c2ff7d655e5c,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[228]","[228] [API] cast(f3, INT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,467443bb-cd8c-4a28-8fcf-ef7ed98ddbf2,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[229]",[229] [SQL] CAST(f6 AS INT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,a6b0412f-335e-4925-9188-1588bb2ee23f,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[230]","[230] [API] cast(f6, INT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,a5a3d981-43f2-4eea-aed3-647129dc899a,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[251]","[251] [API] cast(f0, INT), cast(f4, INT), cast(f5, INT), cast(f7, INT), cast(f8, INT), cast(f15, INT), cast(f16, INT), cast(f17, INT), cast(f18, INT), cast(f19, INT), cast(f20, INT), cast(f21, INT), cast(f22, INT), cast(f23, INT), cast(f24, INT), cast(f25, INT), cast(f26, INT), cast(f27, INT), cast(f28, INT), cast(f29, INT), cast(f30, INT), cast(f31, INT)",1,1,False,should be accelerated,scalar-expression,Calc: unsupported CAST BOOLEAN→INTEGER,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,38aa0828-e505-45c5-a5b0-554d9e943781,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[252]","[252] [API as SQL] cast(f0, INT), cast(f4, INT), cast(f5, INT), cast(f7, INT), cast(f8, INT), cast(f15, INT), cast(f16, INT), cast(f17, INT), cast(f18, INT), cast(f19, INT), cast(f20, INT), cast(f21, INT), cast(f22, INT), cast(f23, INT), cast(f24, INT), cast(f25, INT), cast(f26, INT), cast(f27, INT), cast(f28, INT), cast(f29, INT), cast(f30, INT), cast(f31, INT)",1,1,False,should be accelerated,scalar-expression,Calc: UDF result uses an unsupported Java conversion class,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,cb3ad0c8-ecdf-4a1f-949e-595b1d0be996,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[253]","[253] [SQL] CAST(f0 AS INT),CAST(f4 AS INT),CAST(f5 AS INT),CAST(f7 AS INT),CAST(f8 AS INT),CAST(f15 AS INT),CAST(f16 AS INT),CAST(f17 AS INT),CAST(f18 AS INT),CAST(f19 AS INT),CAST(f20 AS INT),CAST(f21 AS INT),CAST(f22 AS INT),CAST(f23 AS INT),CAST(f24 AS INT),CAST(f25 AS INT),CAST(f26 AS INT),CAST(f27 AS INT),CAST(f28 AS INT),CAST(f29 AS INT),CAST(f30 AS INT),CAST(f31 AS INT)",1,1,False,should be accelerated,scalar-expression,Calc: UDF result uses an unsupported Java conversion class,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,1173d1ef-0b5a-4662-ba65-0cb1d649acf1,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[254]",[254] [SQL] CAST(f1 AS BIGINT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,07925855-f669-4815-a7fb-9e6b473f2c1f,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[255]","[255] [API] cast(f1, BIGINT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,632e64a2-9ad4-4e27-8754-4d9313ed0a90,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[256]",[256] [SQL] CAST(f2 AS BIGINT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,49e302c2-bc9c-4c29-9faa-7ad16153b2bd,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[257]","[257] [API] cast(f2, BIGINT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,b0e3ac51-c7b1-41f2-9792-1a809d6fbfb8,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[258]",[258] [SQL] CAST(f3 AS BIGINT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,3e7e5ac2-83de-4f73-89cd-d18614052daa,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[259]","[259] [API] cast(f3, BIGINT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,e3befd60-878c-487b-a656-811a7a037312,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[280]","[280] [API] cast(f0, BIGINT), cast(f4, BIGINT), cast(f5, BIGINT), cast(f6, BIGINT), cast(f7, BIGINT), cast(f8, BIGINT), cast(f15, BIGINT), cast(f16, BIGINT), cast(f17, BIGINT), cast(f18, BIGINT), cast(f19, BIGINT), cast(f20, BIGINT), cast(f21, BIGINT), cast(f22, BIGINT), cast(f23, BIGINT), cast(f24, BIGINT), cast(f25, BIGINT), cast(f26, BIGINT), cast(f27, BIGINT), cast(f28, BIGINT), cast(f29, BIGINT), cast(f30, BIGINT)",1,1,False,should be accelerated,scalar-expression,Calc: unsupported CAST BOOLEAN→BIGINT,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,1f09bfe3-acff-40e9-9983-549d125b9820,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[281]","[281] [API as SQL] cast(f0, BIGINT), cast(f4, BIGINT), cast(f5, BIGINT), cast(f6, BIGINT), cast(f7, BIGINT), cast(f8, BIGINT), cast(f15, BIGINT), cast(f16, BIGINT), cast(f17, BIGINT), cast(f18, BIGINT), cast(f19, BIGINT), cast(f20, BIGINT), cast(f21, BIGINT), cast(f22, BIGINT), cast(f23, BIGINT), cast(f24, BIGINT), cast(f25, BIGINT), cast(f26, BIGINT), cast(f27, BIGINT), cast(f28, BIGINT), cast(f29, BIGINT), cast(f30, BIGINT)",1,1,False,should be accelerated,scalar-expression,Calc: UDF result uses an unsupported Java conversion class,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,63ed666a-f34b-4cfd-a333-bfc867e83ddc,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[282]","[282] [SQL] CAST(f0 AS BIGINT),CAST(f4 AS BIGINT),CAST(f5 AS BIGINT),CAST(f6 AS BIGINT),CAST(f7 AS BIGINT),CAST(f8 AS BIGINT),CAST(f15 AS BIGINT),CAST(f16 AS BIGINT),CAST(f17 AS BIGINT),CAST(f18 AS BIGINT),CAST(f19 AS BIGINT),CAST(f20 AS BIGINT),CAST(f21 AS BIGINT),CAST(f22 AS BIGINT),CAST(f23 AS BIGINT),CAST(f24 AS BIGINT),CAST(f25 AS BIGINT),CAST(f26 AS BIGINT),CAST(f27 AS BIGINT),CAST(f28 AS BIGINT),CAST(f29 AS BIGINT),CAST(f30 AS BIGINT)",1,1,False,should be accelerated,scalar-expression,Calc: UDF result uses an unsupported Java conversion class,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,9e426f1b-110e-4e07-bcc5-22fef7d08344,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[283]",[283] [SQL] CAST(f1 AS FLOAT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,9cf2fea0-5931-42db-915f-34bb208630f6,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[284]","[284] [API] cast(f1, FLOAT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,9e080577-4601-4582-968f-78dabf308d2f,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[285]",[285] [SQL] CAST(f2 AS FLOAT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,1317fc41-7c5c-4906-91b2-69fb6815397d,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[286]","[286] [API] cast(f2, FLOAT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,b15838d2-1075-450a-ba74-d063062a12b2,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[287]",[287] [SQL] CAST(f3 AS FLOAT),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,7fccd678-d3b5-4574-9f5f-d13ad9f65e9a,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[288]","[288] [API] cast(f3, FLOAT)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,62cdb9ef-e2dc-4b27-8044-91235eb5b945,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[2]","[2] [API] cast(f1, BOOLEAN)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,b35e07a9-2cb9-4bfb-8d9a-5905a7d04746,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[309]","[309] [API] cast(f0, FLOAT), cast(f4, FLOAT), cast(f5, FLOAT), cast(f6, FLOAT), cast(f7, FLOAT), cast(f8, FLOAT), cast(f15, FLOAT), cast(f16, FLOAT), cast(f17, FLOAT), cast(f18, FLOAT), cast(f19, FLOAT), cast(f20, FLOAT), cast(f21, FLOAT), cast(f22, FLOAT), cast(f23, FLOAT), cast(f24, FLOAT), cast(f25, FLOAT), cast(f26, FLOAT), cast(f27, FLOAT), cast(f28, FLOAT), cast(f29, FLOAT), cast(f30, FLOAT), cast(f31, FLOAT)",1,1,False,should be accelerated,scalar-expression,Calc: unsupported CAST BOOLEAN→FLOAT,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,1616d2f3-370c-4e51-a168-7edc725f225f,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[30]","[30] [API] cast(f0, BOOLEAN), cast(f2, BOOLEAN), cast(f3, BOOLEAN), cast(f5, BOOLEAN), cast(f7, BOOLEAN), cast(f8, BOOLEAN), cast(f16, BOOLEAN), cast(f17, BOOLEAN), cast(f18, BOOLEAN), cast(f19, BOOLEAN), cast(f20, BOOLEAN), cast(f21, BOOLEAN), cast(f22, BOOLEAN), cast(f23, BOOLEAN), cast(f24, BOOLEAN), cast(f25, BOOLEAN), cast(f26, BOOLEAN), cast(f27, BOOLEAN)",1,1,False,should be accelerated,scalar-expression,Calc: unsupported CAST TINYINT→BOOLEAN,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,df02fc24-7de3-403d-8b2b-c3ae90e5108f,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[310]","[310] [API as SQL] cast(f0, FLOAT), cast(f4, FLOAT), cast(f5, FLOAT), cast(f6, FLOAT), cast(f7, FLOAT), cast(f8, FLOAT), cast(f15, FLOAT), cast(f16, FLOAT), cast(f17, FLOAT), cast(f18, FLOAT), cast(f19, FLOAT), cast(f20, FLOAT), cast(f21, FLOAT), cast(f22, FLOAT), cast(f23, FLOAT), cast(f24, FLOAT), cast(f25, FLOAT), cast(f26, FLOAT), cast(f27, FLOAT), cast(f28, FLOAT), cast(f29, FLOAT), cast(f30, FLOAT), cast(f31, FLOAT)",1,1,False,should be accelerated,scalar-expression,Calc: unsupported CAST BOOLEAN→FLOAT,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,3b289d29-160e-4845-b1f2-40ca2136d91b,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[311]","[311] [SQL] CAST(f0 AS FLOAT),CAST(f4 AS FLOAT),CAST(f5 AS FLOAT),CAST(f6 AS FLOAT),CAST(f7 AS FLOAT),CAST(f8 AS FLOAT),CAST(f15 AS FLOAT),CAST(f16 AS FLOAT),CAST(f17 AS FLOAT),CAST(f18 AS FLOAT),CAST(f19 AS FLOAT),CAST(f20 AS FLOAT),CAST(f21 AS FLOAT),CAST(f22 AS FLOAT),CAST(f23 AS FLOAT),CAST(f24 AS FLOAT),CAST(f25 AS FLOAT),CAST(f26 AS FLOAT),CAST(f27 AS FLOAT),CAST(f28 AS FLOAT),CAST(f29 AS FLOAT),CAST(f30 AS FLOAT),CAST(f31 AS FLOAT)",1,1,False,should be accelerated,scalar-expression,Calc: unsupported CAST BOOLEAN→FLOAT,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,80b18201-c221-4020-92e4-eada7045072b,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[312]",[312] [SQL] CAST(f1 AS DOUBLE),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,62c2fd3e-abd3-48aa-9379-83f618ae39ab,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[313]","[313] [API] cast(f1, DOUBLE)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,b0a66013-6937-4883-ba36-cd2d16467a4d,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[314]",[314] [SQL] CAST(f2 AS DOUBLE),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,266b5990-b5c1-470d-8bd6-b90b164d35d2,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[315]","[315] [API] cast(f2, DOUBLE)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,5f666ee9-8b79-4e71-9d03-0b870f1551df,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[316]",[316] [SQL] CAST(f3 AS DOUBLE),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
2.2,runtime,46674145-2fc1-4e30-a8a6-38ca57fd5b61,org.apache.flink.table.planner.functions.CastFunctionITCase,"test(TestCase, MiniCluster)[317]","[317] [API] cast(f3, DOUBLE)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/CastFunctionITCase.java
