flink_line,suite,test_class,test_name,display_name,outcome,label,sql_label,category,features,note,invocation_id,junit_id,report,case_index,native_plans,host_plans,native_components,junit_source,junit_status,revision,source_url
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithNullData,"testListAggWithNullData[LocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,aggregation,"aggregation, scalar-expression","local group aggregate: needs SUM/MIN/MAX/COUNT over integer/double/decimal values with no widening of the partial, or AVG over any AvgAggFunction numeric, and bigint/int/string/boolean/date/timestamp/decimal grouping keys; global group aggregate: only single-field SUM/MIN/MAX/COUNT/AVG merges",f9ed56fb-a159-4a40-9e82-e30a3bf80573,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB%5D]/[test:testListAggWithNullData%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,263,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithNullData', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithRetraction,"testListAggWithRetraction[LocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,aggregation,"aggregation, scalar-expression",GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,5c460810-f8d1-4a64-8612-9e8a550d37c4,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP%5D]/[test:testListAggWithRetraction%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,132,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithRetraction', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithRetraction,"testListAggWithRetraction[LocalGlobal=OFF, MiniBatch=OFF, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,"aggregation, state-backend","aggregation, scalar-expression",state backend: Flink 1.18 changelog state is not verified for native keyed state; GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,aad49ac6-2dc3-498c-9d73-577a72693352,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=ROCKSDB%5D]/[test:testListAggWithRetraction%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,135,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithRetraction', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithRetraction,"testListAggWithRetraction[LocalGlobal=OFF, MiniBatch=ON, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,"aggregation, state-backend","aggregation, scalar-expression",state backend: Flink 1.18 changelog state is not verified for native keyed state; GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,ab05599a-13fd-4bf3-baa2-3050c23e0ba9,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=HEAP%5D]/[test:testListAggWithRetraction%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,133,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithRetraction', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithRetraction,"testListAggWithRetraction[LocalGlobal=OFF, MiniBatch=ON, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,"aggregation, state-backend","aggregation, scalar-expression",state backend: Flink 1.18 changelog state is not verified for native keyed state; GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,42ca9823-ccdb-472e-b0d6-4f0449724fb0,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=ROCKSDB%5D]/[test:testListAggWithRetraction%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,136,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithRetraction', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithRetraction,"testListAggWithRetraction[LocalGlobal=ON, MiniBatch=ON, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,"aggregation, state-backend","aggregation, scalar-expression","state backend: Flink 1.18 changelog state is not verified for native keyed state; local group aggregate: needs SUM/MIN/MAX/COUNT over integer/double/decimal values with no widening of the partial, or AVG over any AvgAggFunction numeric, and bigint/int/string/boolean/date/timestamp/decimal grouping keys; global group aggregate: only single-field SUM/MIN/MAX/COUNT/AVG merges",968adf2a-8cbd-4af8-9cd6-a2f305f5bd6f,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=HEAP%5D]/[test:testListAggWithRetraction%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,134,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithRetraction', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithRetraction,"testListAggWithRetraction[LocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,"aggregation, state-backend","aggregation, scalar-expression","state backend: Flink 1.18 changelog state is not verified for native keyed state; local group aggregate: needs SUM/MIN/MAX/COUNT over integer/double/decimal values with no widening of the partial, or AVG over any AvgAggFunction numeric, and bigint/int/string/boolean/date/timestamp/decimal grouping keys; global group aggregate: only single-field SUM/MIN/MAX/COUNT/AVG merges",61882742-c169-49e3-9e91-04f18bf762f6,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB%5D]/[test:testListAggWithRetraction%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,137,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithRetraction', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithoutDelimiterTreatNull,"testListAggWithoutDelimiterTreatNull[LocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,aggregation,"aggregation, scalar-expression",GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,a2023106-6b15-4429-b520-52523fff73bb,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP%5D]/[test:testListAggWithoutDelimiterTreatNull%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,288,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithoutDelimiterTreatNull', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithoutDelimiterTreatNull,"testListAggWithoutDelimiterTreatNull[LocalGlobal=OFF, MiniBatch=OFF, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,aggregation,"aggregation, scalar-expression",GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,e262a1d5-380c-49ed-8810-339443afd9f5,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=ROCKSDB%5D]/[test:testListAggWithoutDelimiterTreatNull%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,291,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithoutDelimiterTreatNull', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithoutDelimiterTreatNull,"testListAggWithoutDelimiterTreatNull[LocalGlobal=OFF, MiniBatch=ON, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,aggregation,"aggregation, scalar-expression",GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,89abb10d-27c9-4277-a0d2-acd77530af54,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=HEAP%5D]/[test:testListAggWithoutDelimiterTreatNull%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,289,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithoutDelimiterTreatNull', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithoutDelimiterTreatNull,"testListAggWithoutDelimiterTreatNull[LocalGlobal=OFF, MiniBatch=ON, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,aggregation,"aggregation, scalar-expression",GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,bf4c7942-b5f7-4ecb-9a31-a2b7216bf3d0,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=ROCKSDB%5D]/[test:testListAggWithoutDelimiterTreatNull%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,292,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithoutDelimiterTreatNull', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithoutDelimiterTreatNull,"testListAggWithoutDelimiterTreatNull[LocalGlobal=ON, MiniBatch=ON, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,aggregation,"aggregation, scalar-expression","local group aggregate: needs SUM/MIN/MAX/COUNT over integer/double/decimal values with no widening of the partial, or AVG over any AvgAggFunction numeric, and bigint/int/string/boolean/date/timestamp/decimal grouping keys; global group aggregate: only single-field SUM/MIN/MAX/COUNT/AVG merges",f19133fb-6ab7-4238-a6e8-3571188c0a38,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=HEAP%5D]/[test:testListAggWithoutDelimiterTreatNull%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,290,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithoutDelimiterTreatNull', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testListAggWithoutDelimiterTreatNull,"testListAggWithoutDelimiterTreatNull[LocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,aggregation,"aggregation, scalar-expression","local group aggregate: needs SUM/MIN/MAX/COUNT over integer/double/decimal values with no widening of the partial, or AVG over any AvgAggFunction numeric, and bigint/int/string/boolean/date/timestamp/decimal grouping keys; global group aggregate: only single-field SUM/MIN/MAX/COUNT/AVG merges",6ec50711-7ca1-484c-8ddb-cff5cae85a10,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB%5D]/[test:testListAggWithoutDelimiterTreatNull%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,293,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testListAggWithoutDelimiterTreatNull', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testLongVarargsAgg,"testLongVarargsAgg[LocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,aggregation,aggregation,GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,b9341227-7d6e-4ec6-9d09-1db3ed59a863,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP%5D]/[test:testLongVarargsAgg%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,180,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testLongVarargsAgg', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testLongVarargsAgg,"testLongVarargsAgg[LocalGlobal=OFF, MiniBatch=OFF, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,aggregation,aggregation,GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,d8b4a1bc-895d-4537-bc3e-1598a87e3798,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=ROCKSDB%5D]/[test:testLongVarargsAgg%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,183,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testLongVarargsAgg', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testLongVarargsAgg,"testLongVarargsAgg[LocalGlobal=OFF, MiniBatch=ON, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,aggregation,aggregation,GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,d7658f52-e096-4831-bab3-5ca33bcf8631,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=HEAP%5D]/[test:testLongVarargsAgg%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,181,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testLongVarargsAgg', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testLongVarargsAgg,"testLongVarargsAgg[LocalGlobal=OFF, MiniBatch=ON, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,aggregation,aggregation,GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,eb18ce34-f310-4a58-bcba-b1dfb75ed625,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=ROCKSDB%5D]/[test:testLongVarargsAgg%5BLocalGlobal=OFF, MiniBatch=ON, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,184,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testLongVarargsAgg', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testLongVarargsAgg,"testLongVarargsAgg[LocalGlobal=ON, MiniBatch=ON, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,aggregation,aggregation,GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,87bc3335-6a09-4464-a704-a85a0fe9e075,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=HEAP%5D]/[test:testLongVarargsAgg%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,182,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testLongVarargsAgg', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testLongVarargsAgg,"testLongVarargsAgg[LocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB]",passed,should be accelerated,should be accelerated,aggregation,aggregation,GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates,49bbd663-f98b-4bd0-8bc2-b28f71a7a457,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB%5D]/[test:testLongVarargsAgg%5BLocalGlobal=ON, MiniBatch=ON, StateBackend=ROCKSDB%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,185,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testLongVarargsAgg', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase,testMinMaxWithBinaryString,"testMinMaxWithBinaryString[LocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP]",passed,should be accelerated,should be accelerated,"aggregation, state-backend","aggregation, scalar-expression",GROUP BY: only SUM/MIN/MAX/COUNT/AVG/FIRST_VALUE/LAST_VALUE/SINGLE_VALUE aggregates; state backend: Flink 1.18 changelog state is not verified for native keyed state,9a794eed-fe60-420c-ae90-d59fb7ed4b04,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase]/[test:%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP%5D]/[test:testMinMaxWithBinaryString%5BLocalGlobal=OFF, MiniBatch=OFF, StateBackend=HEAP%5D(org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase.xml,162,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.AggregateITCase', methodName = 'testMinMaxWithBinaryString', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/AggregateITCase.scala
