flink_line,suite,invocation_id,test_class,test_name,display_name,plan_index,root_index,fully_accelerated,label,category,note,source_url
1.18,formats,d3321f37-4c0a-4aa3-b8a8-8ba3ab16c532,org.apache.flink.formats.avro.AvroFilesystemStreamITCase,testNonPart,testNonPart,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemStreamITCase.java
1.18,formats,d3321f37-4c0a-4aa3-b8a8-8ba3ab16c532,org.apache.flink.formats.avro.AvroFilesystemStreamITCase,testNonPart,testNonPart,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemStreamITCase.java
1.18,formats,97ebb011-8d46-4fe5-bbeb-4767e11c3114,org.apache.flink.formats.avro.AvroFilesystemStreamITCase,testPart,testPart,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemStreamITCase.java
1.18,formats,97ebb011-8d46-4fe5-bbeb-4767e11c3114,org.apache.flink.formats.avro.AvroFilesystemStreamITCase,testPart,testPart,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemStreamITCase.java
1.18,formats,1bd5bfff-8205-495b-a43d-4d9fcfac3777,org.apache.flink.formats.avro.AvroFilesystemStreamITCase,testPartitionWithBasicDate,testPartitionWithBasicDate,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemStreamITCase.java
1.18,formats,1bd5bfff-8205-495b-a43d-4d9fcfac3777,org.apache.flink.formats.avro.AvroFilesystemStreamITCase,testPartitionWithBasicDate,testPartitionWithBasicDate,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-avro/src/test/java/org/apache/flink/formats/avro/AvroFilesystemStreamITCase.java
1.18,formats,84788364-5d27-44a0-a47b-7fed9424935c,org.apache.flink.formats.csv.CsvFileCompactionITCase,testNonPartition,testNonPartition,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFileCompactionITCase.java
1.18,formats,84788364-5d27-44a0-a47b-7fed9424935c,org.apache.flink.formats.csv.CsvFileCompactionITCase,testNonPartition,testNonPartition,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFileCompactionITCase.java
1.18,formats,24d19e09-08e1-43cc-b2c2-3b300d74edf6,org.apache.flink.formats.csv.CsvFileCompactionITCase,testPartition,testPartition,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFileCompactionITCase.java
1.18,formats,24d19e09-08e1-43cc-b2c2-3b300d74edf6,org.apache.flink.formats.csv.CsvFileCompactionITCase,testPartition,testPartition,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFileCompactionITCase.java
1.18,formats,40bb180e-e907-4835-b581-630e2ddb6e8f,org.apache.flink.formats.csv.CsvFileCompactionITCase,testSingleParallelism,testSingleParallelism,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFileCompactionITCase.java
1.18,formats,40bb180e-e907-4835-b581-630e2ddb6e8f,org.apache.flink.formats.csv.CsvFileCompactionITCase,testSingleParallelism,testSingleParallelism,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFileCompactionITCase.java
1.18,formats,3e459248-0ee5-4f98-a681-b5cf456b5064,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testAllStaticPartitions1,[1],1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,3e459248-0ee5-4f98-a681-b5cf456b5064,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testAllStaticPartitions1,[1],2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,3e459248-0ee5-4f98-a681-b5cf456b5064,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testAllStaticPartitions1,[1],3,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,afb29053-1b55-422d-ae58-1716d68c7b59,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testAllStaticPartitions2,[1],1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,afb29053-1b55-422d-ae58-1716d68c7b59,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testAllStaticPartitions2,[1],2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,afb29053-1b55-422d-ae58-1716d68c7b59,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testAllStaticPartitions2,[1],3,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,17abde7f-cf22-4297-b4f4-99b2cc66809a,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testCustomPartitionCommitPolicy,[1],1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,a753dfbe-9ccc-4141-9f36-54e4fc9987aa,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testDynamicPartition,[1],1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,a753dfbe-9ccc-4141-9f36-54e4fc9987aa,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testDynamicPartition,[1],2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,a753dfbe-9ccc-4141-9f36-54e4fc9987aa,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testDynamicPartition,[1],3,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,a753dfbe-9ccc-4141-9f36-54e4fc9987aa,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testDynamicPartition,[1],4,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,a753dfbe-9ccc-4141-9f36-54e4fc9987aa,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testDynamicPartition,[1],5,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,0cc361da-bfe6-45d1-90ea-97f0abc24425,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testFilterPushDown,[1],1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,0cc361da-bfe6-45d1-90ea-97f0abc24425,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testFilterPushDown,[1],2,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,c731afe6-fbc2-4434-94c6-bb483bd67abf,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testInsertAppend,[1],1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,c731afe6-fbc2-4434-94c6-bb483bd67abf,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testInsertAppend,[1],2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,c731afe6-fbc2-4434-94c6-bb483bd67abf,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testInsertAppend,[1],3,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,7467f6e0-4036-4b3c-8dff-80ec2be34ccc,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testLimitPushDown,[1],1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,7467f6e0-4036-4b3c-8dff-80ec2be34ccc,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testLimitPushDown,[1],2,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,911b81c8-aa65-46cf-b793-43ff8fea28ac,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testNonPartition,[1],1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,911b81c8-aa65-46cf-b793-43ff8fea28ac,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testNonPartition,[1],2,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,e1d39fe6-c7f6-4d83-be1d-0a5fcb597348,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testPartialDynamicPartition,[1],1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,e1d39fe6-c7f6-4d83-be1d-0a5fcb597348,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testPartialDynamicPartition,[1],2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,e1d39fe6-c7f6-4d83-be1d-0a5fcb597348,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testPartialDynamicPartition,[1],3,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,e1d39fe6-c7f6-4d83-be1d-0a5fcb597348,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testPartialDynamicPartition,[1],4,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,e1d39fe6-c7f6-4d83-be1d-0a5fcb597348,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testPartialDynamicPartition,[1],5,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,e1d39fe6-c7f6-4d83-be1d-0a5fcb597348,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testPartialDynamicPartition,[1],6,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,4952b565-e173-4dbd-9584-21a5298fd6a4,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testPartitionWithHiddenFile,[1],1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,4952b565-e173-4dbd-9584-21a5298fd6a4,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testPartitionWithHiddenFile,[1],2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,cdf79d0d-9357-41f2-a651-a2d8163c1de2,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testProjectPushDown,[1],1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,cdf79d0d-9357-41f2-a651-a2d8163c1de2,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testProjectPushDown,[1],2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,9cb355b4-3e8e-472a-baef-54c5319ffe11,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testSelectDecimalWithPrecisionTenAndZeroFromFileSystem,[1],1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,9cb355b4-3e8e-472a-baef-54c5319ffe11,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testSelectDecimalWithPrecisionTenAndZeroFromFileSystem,[1],2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,1cc5614e-359f-4415-9ef7-60a5c8117579,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testSelectDecimalWithPrecisionThreeAndTwoFromFileSystem,[1],1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,1cc5614e-359f-4415-9ef7-60a5c8117579,org.apache.flink.formats.csv.CsvFilesystemStreamITCase,testSelectDecimalWithPrecisionThreeAndTwoFromFileSystem,[1],2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamITCase.java
1.18,formats,7b15a510-e359-4b2d-b969-0997d7801381,org.apache.flink.formats.csv.CsvFilesystemStreamSinkITCase,testNonPart,testNonPart,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamSinkITCase.java
1.18,formats,7b15a510-e359-4b2d-b969-0997d7801381,org.apache.flink.formats.csv.CsvFilesystemStreamSinkITCase,testNonPart,testNonPart,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamSinkITCase.java
1.18,formats,934e447d-a6c8-4113-b7f8-e3412876e79c,org.apache.flink.formats.csv.CsvFilesystemStreamSinkITCase,testPart,testPart,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamSinkITCase.java
1.18,formats,934e447d-a6c8-4113-b7f8-e3412876e79c,org.apache.flink.formats.csv.CsvFilesystemStreamSinkITCase,testPart,testPart,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamSinkITCase.java
1.18,formats,07d0477b-cfeb-4410-8f3b-ba7d68b495e0,org.apache.flink.formats.csv.CsvFilesystemStreamSinkITCase,testPartitionWithBasicDate,testPartitionWithBasicDate,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamSinkITCase.java
1.18,formats,07d0477b-cfeb-4410-8f3b-ba7d68b495e0,org.apache.flink.formats.csv.CsvFilesystemStreamSinkITCase,testPartitionWithBasicDate,testPartitionWithBasicDate,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/CsvFilesystemStreamSinkITCase.java
1.18,formats,366f1d4b-7dee-47ab-b8bd-4a76a269a457,org.apache.flink.formats.csv.TableCsvFormatITCase,testFilterPushDown,testFilterPushDown,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/TableCsvFormatITCase.java
1.18,formats,d454dc98-5327-402f-8527-e8dd17a61483,org.apache.flink.formats.csv.TableCsvFormatITCase,testPartitionPushDown,testPartitionPushDown,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/TableCsvFormatITCase.java
1.18,formats,368e0d7e-4d03-450e-87bf-61c3287efecd,org.apache.flink.formats.csv.TableCsvFormatITCase,testProjectPushDown,testProjectPushDown,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/TableCsvFormatITCase.java
1.18,formats,9771261c-382e-465b-a39f-74bd836fed6b,org.apache.flink.formats.csv.TableCsvFormatITCase,testPushDowns,testPushDowns,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/TableCsvFormatITCase.java
1.18,formats,83368d47-c055-4e80-a066-23073365e831,org.apache.flink.formats.csv.TableCsvFormatITCase,testReadingMetadata,testReadingMetadata,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/TableCsvFormatITCase.java
1.18,formats,b9cf0ae6-2b39-47c0-9e87-ba0fbd48982e,org.apache.flink.formats.csv.TableCsvFormatITCase,testWatermarkPushDown,testWatermarkPushDown,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-csv/src/test/java/org/apache/flink/formats/csv/TableCsvFormatITCase.java
1.18,formats,737ef635-0887-40d4-bd8e-ada5e10e5fbb,org.apache.flink.formats.json.JsonFileCompactionITCase,testNonPartition,testNonPartition,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFileCompactionITCase.java
1.18,formats,737ef635-0887-40d4-bd8e-ada5e10e5fbb,org.apache.flink.formats.json.JsonFileCompactionITCase,testNonPartition,testNonPartition,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFileCompactionITCase.java
1.18,formats,49e6ef58-c134-4adb-82ea-d995aceb5e8c,org.apache.flink.formats.json.JsonFileCompactionITCase,testPartition,testPartition,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFileCompactionITCase.java
1.18,formats,49e6ef58-c134-4adb-82ea-d995aceb5e8c,org.apache.flink.formats.json.JsonFileCompactionITCase,testPartition,testPartition,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFileCompactionITCase.java
1.18,formats,e402358e-2774-4644-9fd8-a573fd2f0747,org.apache.flink.formats.json.JsonFileCompactionITCase,testSingleParallelism,testSingleParallelism,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFileCompactionITCase.java
1.18,formats,e402358e-2774-4644-9fd8-a573fd2f0747,org.apache.flink.formats.json.JsonFileCompactionITCase,testSingleParallelism,testSingleParallelism,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFileCompactionITCase.java
1.18,formats,99912e8b-85c7-4719-afc5-c77c2f8f6272,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testNonPart,testNonPart,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
1.18,formats,99912e8b-85c7-4719-afc5-c77c2f8f6272,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testNonPart,testNonPart,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
1.18,formats,64f478d8-e2d1-4269-aa96-5f31a26bf7e0,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testPart,testPart,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
1.18,formats,64f478d8-e2d1-4269-aa96-5f31a26bf7e0,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testPart,testPart,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
1.18,formats,13cc53cc-b36c-452e-b43b-fed0a9db9b00,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testPartitionWithBasicDate,testPartitionWithBasicDate,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-1.18.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
